,,LogWNImputedprice_202106,LogWNImputedprice_202106,LogWNImputedprice_202106,LogWNImputedprice_202106,LogWNImputedprice_202106,LogWNImputedprice_202106,LogWNImputedprice_202106,LogWNImputedprice_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,LogImputedminInstalls_202106,offersIAPTrue_202106,offersIAPTrue_202106,offersIAPTrue_202106,offersIAPTrue_202106,offersIAPTrue_202106,offersIAPTrue_202106,offersIAPTrue_202106,offersIAPTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106,containsAdsTrue_202106
,,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
,genreId_ART_AND_DESIGN_cluster_size_bin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
genreId_GAME_STRATEGY,"[0, 10]",60.0,0.91,0.73,0.01,0.08,1.1,1.4,2.64,60.0,11.92,2.82,6.91,9.21,11.51,13.82,16.12,60.0,0.68,0.47,0.0,0.0,1.0,1.0,1.0,60.0,0.32,0.47,0.0,0.0,0.0,1.0,1.0
genreId_GAME_STRATEGY,"(10, 30]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_STRATEGY,"(30, 100]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_STRATEGY,"(100, 500]",168.0,0.54,0.69,0.01,0.04,0.08,1.11,2.4,168.0,13.25,3.01,6.22,11.51,13.82,15.42,20.03,168.0,0.72,0.45,0.0,0.0,1.0,1.0,1.0,168.0,0.33,0.47,0.0,0.0,0.0,1.0,1.0
genreId_GAME_STRATEGY,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_SPORTS,"[0, 10]",73.0,0.82,0.87,0.01,0.05,0.7,1.4,3.26,73.0,9.81,3.34,2.4,6.91,9.21,13.12,18.42,73.0,0.42,0.5,0.0,0.0,0.0,1.0,1.0,73.0,0.37,0.49,0.0,0.0,0.0,1.0,1.0
genreId_SPORTS,"(10, 30]",84.0,0.43,0.79,0.01,0.04,0.06,0.09,3.93,84.0,10.81,2.95,3.93,9.21,11.51,13.12,15.42,84.0,0.58,0.5,0.0,0.0,1.0,1.0,1.0,84.0,0.37,0.49,0.0,0.0,0.0,1.0,1.0
genreId_SPORTS,"(30, 100]",79.0,0.86,1.12,0.02,0.06,0.09,1.51,4.75,79.0,9.92,3.96,1.79,6.91,9.21,13.12,16.12,79.0,0.44,0.5,0.0,0.0,0.0,1.0,1.0,79.0,0.37,0.49,0.0,0.0,0.0,1.0,1.0
genreId_SPORTS,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_SPORTS,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_COMMUNICATION,"[0, 10]",75.0,0.67,0.78,0.02,0.05,0.09,1.4,2.49,75.0,11.97,3.94,3.93,9.21,11.51,15.42,22.33,75.0,0.35,0.48,0.0,0.0,0.0,1.0,1.0,75.0,0.24,0.43,0.0,0.0,0.0,0.0,1.0
genreId_COMMUNICATION,"(10, 30]",55.0,0.42,0.9,0.01,0.05,0.07,0.09,4.56,55.0,14.72,4.11,3.93,13.47,15.42,16.12,22.33,55.0,0.51,0.5,0.0,0.0,1.0,1.0,1.0,55.0,0.38,0.49,0.0,0.0,0.0,1.0,1.0
genreId_COMMUNICATION,"(30, 100]",78.0,0.77,0.96,0.01,0.05,0.09,1.48,5.23,78.0,11.03,4.77,0.69,6.91,11.51,15.02,20.03,78.0,0.45,0.5,0.0,0.0,0.0,1.0,1.0,78.0,0.24,0.43,0.0,0.0,0.0,0.0,1.0
genreId_COMMUNICATION,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_COMMUNICATION,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_DATING,"[0, 10]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_DATING,"(10, 30]",13.0,0.06,0.02,0.04,0.05,0.07,0.08,0.09,13.0,11.58,1.42,9.21,11.51,11.51,11.51,13.82,13.0,0.92,0.28,0.0,1.0,1.0,1.0,1.0,13.0,0.54,0.52,0.0,0.0,1.0,1.0,1.0
genreId_DATING,"(30, 100]",85.0,0.08,0.23,0.01,0.02,0.05,0.07,2.08,85.0,13.22,2.25,3.93,11.51,13.82,13.82,16.12,85.0,0.8,0.4,0.0,1.0,1.0,1.0,1.0,85.0,0.54,0.5,0.0,0.0,1.0,1.0,1.0
genreId_DATING,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_DATING,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_ENTERTAINMENT,"[0, 10]",60.0,1.0,0.82,0.02,0.08,1.11,1.61,3.05,60.0,10.55,3.55,4.62,8.12,9.21,13.82,16.12,60.0,0.28,0.45,0.0,0.0,0.0,1.0,1.0,60.0,0.28,0.45,0.0,0.0,0.0,1.0,1.0
genreId_ENTERTAINMENT,"(10, 30]",158.0,0.49,0.77,0.01,0.05,0.08,0.73,5.99,158.0,12.78,3.66,4.62,9.21,13.82,16.12,20.72,158.0,0.46,0.5,0.0,0.0,0.0,1.0,1.0,158.0,0.35,0.48,0.0,0.0,0.0,1.0,1.0
genreId_ENTERTAINMENT,"(30, 100]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_ENTERTAINMENT,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_ENTERTAINMENT,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_BOARD,"[0, 10]",68.0,0.49,0.7,0.01,0.04,0.07,1.11,2.4,68.0,12.91,3.67,3.93,10.82,13.82,15.42,18.42,68.0,0.69,0.47,0.0,0.0,1.0,1.0,1.0,68.0,0.66,0.48,0.0,0.0,1.0,1.0,1.0
genreId_GAME_BOARD,"(10, 30]",70.0,0.95,0.87,0.02,0.06,1.12,1.71,2.41,70.0,11.11,3.23,3.93,9.21,10.82,13.82,17.73,70.0,0.59,0.5,0.0,0.0,1.0,1.0,1.0,70.0,0.36,0.48,0.0,0.0,0.0,1.0,1.0
genreId_GAME_BOARD,"(30, 100]",69.0,0.65,0.73,0.01,0.05,0.08,1.41,2.4,69.0,11.89,3.74,4.62,9.21,13.12,13.82,20.03,69.0,0.55,0.5,0.0,0.0,1.0,1.0,1.0,69.0,0.46,0.5,0.0,0.0,0.0,1.0,1.0
genreId_GAME_BOARD,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_BOARD,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_EVENTS,"[0, 10]",25.0,0.05,0.02,0.01,0.03,0.05,0.06,0.09,25.0,9.48,3.1,3.93,6.91,10.82,11.51,13.82,25.0,0.32,0.48,0.0,0.0,0.0,1.0,1.0,25.0,0.52,0.51,0.0,0.0,1.0,1.0,1.0
genreId_EVENTS,"(10, 30]",25.0,0.08,0.18,0.01,0.03,0.04,0.07,0.94,25.0,10.5,3.02,4.62,8.52,10.82,13.12,16.12,25.0,0.04,0.2,0.0,0.0,0.0,0.0,1.0,25.0,0.08,0.28,0.0,0.0,0.0,0.0,1.0
genreId_EVENTS,"(30, 100]",32.0,0.07,0.12,0.01,0.03,0.05,0.08,0.73,32.0,8.33,3.14,2.4,5.82,9.21,10.82,13.82,32.0,0.09,0.3,0.0,0.0,0.0,0.0,1.0,32.0,0.25,0.44,0.0,0.0,0.0,0.25,1.0
genreId_EVENTS,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_EVENTS,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_SHOPPING,"[0, 10]",51.0,0.33,0.92,0.01,0.03,0.06,0.08,5.99,51.0,12.81,4.19,0.69,11.17,13.82,15.77,18.42,51.0,0.12,0.33,0.0,0.0,0.0,0.0,1.0,51.0,0.22,0.42,0.0,0.0,0.0,0.0,1.0
genreId_SHOPPING,"(10, 30]",17.0,0.34,0.52,0.01,0.04,0.07,0.71,1.79,17.0,11.31,3.66,0.69,9.21,11.51,13.82,15.42,17.0,0.59,0.51,0.0,0.0,1.0,1.0,1.0,17.0,0.53,0.51,0.0,0.0,1.0,1.0,1.0
genreId_SHOPPING,"(30, 100]",67.0,0.16,0.41,0.01,0.03,0.05,0.07,2.31,67.0,13.77,2.83,4.62,13.12,13.82,16.12,18.42,67.0,0.22,0.42,0.0,0.0,0.0,0.0,1.0,67.0,0.3,0.46,0.0,0.0,0.0,1.0,1.0
genreId_SHOPPING,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_SHOPPING,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_FOOD_AND_DRINK,"[0, 10]",69.0,0.87,1.5,0.01,0.04,0.08,1.11,5.02,69.0,9.79,4.4,1.79,6.91,11.51,13.12,16.12,69.0,0.29,0.46,0.0,0.0,0.0,1.0,1.0,69.0,0.2,0.41,0.0,0.0,0.0,0.0,1.0
genreId_FOOD_AND_DRINK,"(10, 30]",67.0,0.41,1.02,0.01,0.04,0.06,0.09,5.02,67.0,11.56,4.05,2.4,9.21,13.12,13.82,18.42,67.0,0.33,0.47,0.0,0.0,0.0,1.0,1.0,67.0,0.3,0.46,0.0,0.0,0.0,1.0,1.0
genreId_FOOD_AND_DRINK,"(30, 100]",68.0,0.36,0.67,0.01,0.04,0.07,0.09,3.93,68.0,11.24,4.22,2.4,9.21,13.12,13.82,17.73,68.0,0.25,0.44,0.0,0.0,0.0,0.25,1.0,68.0,0.18,0.38,0.0,0.0,0.0,0.0,1.0
genreId_FOOD_AND_DRINK,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_FOOD_AND_DRINK,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_HEALTH_AND_FITNESS,"[0, 10]",89.0,0.49,0.72,0.01,0.05,0.08,0.92,2.57,89.0,12.04,3.37,2.4,9.21,13.12,13.82,17.73,89.0,0.62,0.49,0.0,0.0,1.0,1.0,1.0,89.0,0.21,0.41,0.0,0.0,0.0,0.0,1.0
genreId_HEALTH_AND_FITNESS,"(10, 30]",161.0,0.59,0.82,0.01,0.04,0.07,1.27,3.4,161.0,12.55,3.29,4.62,9.21,13.82,15.42,20.72,161.0,0.58,0.5,0.0,0.0,1.0,1.0,1.0,161.0,0.25,0.44,0.0,0.0,0.0,1.0,1.0
genreId_HEALTH_AND_FITNESS,"(30, 100]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_HEALTH_AND_FITNESS,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_HEALTH_AND_FITNESS,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_HOUSE_AND_HOME,"[0, 10]",48.0,0.24,0.57,0.01,0.04,0.05,0.08,2.49,48.0,11.85,3.41,4.62,10.82,12.32,13.82,17.73,48.0,0.54,0.5,0.0,0.0,1.0,1.0,1.0,48.0,0.52,0.5,0.0,0.0,1.0,1.0,1.0
genreId_HOUSE_AND_HOME,"(10, 30]",34.0,0.14,0.3,0.01,0.04,0.06,0.08,1.5,34.0,11.45,3.23,2.4,9.21,11.51,13.82,16.12,34.0,0.09,0.29,0.0,0.0,0.0,0.0,1.0,34.0,0.29,0.46,0.0,0.0,0.0,1.0,1.0
genreId_HOUSE_AND_HOME,"(30, 100]",33.0,0.57,0.84,0.01,0.04,0.08,1.1,2.89,33.0,9.38,3.74,2.4,6.91,9.21,11.51,16.12,33.0,0.24,0.44,0.0,0.0,0.0,0.0,1.0,33.0,0.27,0.45,0.0,0.0,0.0,1.0,1.0
genreId_HOUSE_AND_HOME,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_HOUSE_AND_HOME,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_TOOLS,"[0, 10]",82.0,0.63,0.82,0.01,0.04,0.09,1.4,3.26,82.0,14.2,3.63,8.52,11.51,14.62,16.12,22.33,82.0,0.27,0.45,0.0,0.0,0.0,1.0,1.0,82.0,0.41,0.5,0.0,0.0,0.0,1.0,1.0
genreId_TOOLS,"(10, 30]",91.0,0.61,0.79,0.01,0.04,0.08,1.19,3.14,91.0,13.07,3.75,4.62,10.82,13.12,16.12,20.72,91.0,0.4,0.49,0.0,0.0,0.0,1.0,1.0,91.0,0.22,0.42,0.0,0.0,0.0,0.0,1.0
genreId_TOOLS,"(30, 100]",44.0,1.11,0.87,0.03,0.09,1.26,1.8,3.26,44.0,11.26,3.17,2.4,9.21,10.82,13.3,20.03,44.0,0.16,0.37,0.0,0.0,0.0,0.0,1.0,44.0,0.07,0.25,0.0,0.0,0.0,0.0,1.0
genreId_TOOLS,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_TOOLS,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_LIBRARIES_AND_DEMO,"[0, 10]",20.0,0.06,0.03,0.02,0.03,0.06,0.08,0.09,20.0,11.92,1.64,9.21,10.82,11.51,13.82,13.82,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.65,0.49,0.0,0.0,1.0,1.0,1.0
genreId_LIBRARIES_AND_DEMO,"(10, 30]",15.0,0.71,0.01,0.69,0.71,0.71,0.72,0.73,15.0,6.83,1.26,3.93,6.91,6.91,6.91,8.52,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
genreId_LIBRARIES_AND_DEMO,"(30, 100]",57.0,0.26,0.55,0.01,0.04,0.06,0.09,2.4,57.0,10.87,3.25,0.69,10.82,11.51,13.12,16.12,57.0,0.18,0.38,0.0,0.0,0.0,0.0,1.0,57.0,0.47,0.5,0.0,0.0,0.0,1.0,1.0
genreId_LIBRARIES_AND_DEMO,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_LIBRARIES_AND_DEMO,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_MAPS_AND_NAVIGATION,"[0, 10]",85.0,0.82,1.21,0.01,0.05,0.08,1.4,4.56,85.0,10.9,2.82,0.69,9.21,11.51,13.12,16.12,85.0,0.44,0.5,0.0,0.0,0.0,1.0,1.0,85.0,0.14,0.35,0.0,0.0,0.0,0.0,1.0
genreId_MAPS_AND_NAVIGATION,"(10, 30]",87.0,0.72,0.75,0.01,0.05,0.09,1.4,2.57,87.0,9.65,5.15,0.69,4.62,10.82,13.82,20.03,87.0,0.24,0.43,0.0,0.0,0.0,0.0,1.0,87.0,0.13,0.33,0.0,0.0,0.0,0.0,1.0
genreId_MAPS_AND_NAVIGATION,"(30, 100]",47.0,0.51,0.76,0.01,0.05,0.07,0.72,2.4,47.0,11.56,3.76,4.62,8.52,13.12,13.82,17.73,47.0,0.45,0.5,0.0,0.0,0.0,1.0,1.0,47.0,0.4,0.5,0.0,0.0,0.0,1.0,1.0
genreId_MAPS_AND_NAVIGATION,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_MAPS_AND_NAVIGATION,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_MEDICAL,"[0, 10]",76.0,1.13,1.34,0.01,0.06,0.4,1.95,5.3,76.0,9.67,3.54,1.79,6.91,9.21,11.92,16.12,76.0,0.21,0.41,0.0,0.0,0.0,0.0,1.0,76.0,0.13,0.34,0.0,0.0,0.0,0.0,1.0
genreId_MEDICAL,"(10, 30]",128.0,0.61,1.11,0.01,0.04,0.07,1.11,5.53,128.0,10.22,2.71,2.4,9.04,10.82,11.51,16.12,128.0,0.41,0.49,0.0,0.0,0.0,1.0,1.0,128.0,0.09,0.28,0.0,0.0,0.0,0.0,1.0
genreId_MEDICAL,"(30, 100]",39.0,0.88,1.03,0.01,0.05,0.69,1.62,3.44,39.0,10.06,3.04,4.62,7.71,9.21,13.12,15.42,39.0,0.31,0.47,0.0,0.0,0.0,1.0,1.0,39.0,0.13,0.34,0.0,0.0,0.0,0.0,1.0
genreId_MEDICAL,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_MEDICAL,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_MUSIC_AND_AUDIO,"[0, 10]",69.0,0.68,0.86,0.01,0.06,0.09,1.39,3.05,69.0,12.69,3.14,4.62,9.21,13.12,16.12,18.42,69.0,0.46,0.5,0.0,0.0,0.0,1.0,1.0,69.0,0.42,0.5,0.0,0.0,0.0,1.0,1.0
genreId_MUSIC_AND_AUDIO,"(10, 30]",98.0,0.61,0.83,0.01,0.05,0.08,1.12,2.78,98.0,13.82,3.56,6.91,10.82,13.82,16.12,20.72,98.0,0.47,0.5,0.0,0.0,0.0,1.0,1.0,98.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0
genreId_MUSIC_AND_AUDIO,"(30, 100]",53.0,0.93,0.96,0.01,0.04,0.95,1.63,4.11,53.0,11.35,2.97,6.91,9.21,10.82,13.12,18.42,53.0,0.42,0.5,0.0,0.0,0.0,1.0,1.0,53.0,0.13,0.34,0.0,0.0,0.0,0.0,1.0
genreId_MUSIC_AND_AUDIO,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_MUSIC_AND_AUDIO,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_NEWS_AND_MAGAZINES,"[0, 10]",35.0,0.41,0.72,0.01,0.04,0.07,0.09,2.71,35.0,11.6,2.45,6.91,9.21,11.51,13.82,17.73,35.0,0.46,0.51,0.0,0.0,0.0,1.0,1.0,35.0,0.77,0.43,0.0,1.0,1.0,1.0,1.0
genreId_NEWS_AND_MAGAZINES,"(10, 30]",64.0,0.15,0.33,0.01,0.04,0.06,0.08,1.62,64.0,10.87,2.35,6.91,9.21,10.82,11.51,16.12,64.0,0.88,0.33,0.0,1.0,1.0,1.0,1.0,64.0,0.81,0.39,0.0,1.0,1.0,1.0,1.0
genreId_NEWS_AND_MAGAZINES,"(30, 100]",60.0,0.25,0.54,0.01,0.04,0.07,0.09,2.78,60.0,12.12,3.13,2.4,11.34,13.12,13.82,20.72,60.0,0.35,0.48,0.0,0.0,0.0,1.0,1.0,60.0,0.7,0.46,0.0,0.0,1.0,1.0,1.0
genreId_NEWS_AND_MAGAZINES,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_NEWS_AND_MAGAZINES,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_PARENTING,"[0, 10]",12.0,0.24,0.45,0.01,0.04,0.06,0.07,1.39,12.0,10.96,2.81,4.62,10.42,11.51,13.12,13.82,12.0,0.42,0.51,0.0,0.0,0.0,1.0,1.0,12.0,0.75,0.45,0.0,0.75,1.0,1.0,1.0
genreId_PARENTING,"(10, 30]",67.0,0.21,0.48,0.01,0.04,0.06,0.08,2.31,67.0,11.6,2.67,2.4,10.82,11.51,13.82,16.12,67.0,0.64,0.48,0.0,0.0,1.0,1.0,1.0,67.0,0.45,0.5,0.0,0.0,0.0,1.0,1.0
genreId_PARENTING,"(30, 100]",46.0,0.17,0.33,0.01,0.04,0.06,0.09,1.4,46.0,10.99,2.94,2.4,9.21,11.51,13.12,16.12,46.0,0.5,0.51,0.0,0.0,0.5,1.0,1.0,46.0,0.35,0.48,0.0,0.0,0.0,1.0,1.0
genreId_PARENTING,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_PARENTING,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_PUZZLE,"[0, 10]",102.0,0.3,0.52,0.01,0.04,0.06,0.09,1.95,102.0,14.36,2.93,2.4,13.82,15.42,16.12,18.42,102.0,0.75,0.44,0.0,0.25,1.0,1.0,1.0,102.0,0.75,0.44,0.0,0.25,1.0,1.0,1.0
genreId_GAME_PUZZLE,"(10, 30]",167.0,0.6,0.68,0.01,0.04,0.08,1.2,1.95,167.0,13.17,3.19,6.22,10.82,13.82,16.12,18.42,167.0,0.61,0.49,0.0,0.0,1.0,1.0,1.0,167.0,0.54,0.5,0.0,0.0,1.0,1.0,1.0
genreId_GAME_PUZZLE,"(30, 100]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_PUZZLE,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_PUZZLE,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_VIDEO_PLAYERS,"[0, 10]",67.0,0.69,0.83,0.01,0.06,0.09,1.34,3.05,67.0,12.9,4.07,3.93,9.21,13.82,16.12,18.42,67.0,0.46,0.5,0.0,0.0,0.0,1.0,1.0,67.0,0.54,0.5,0.0,0.0,1.0,1.0,1.0
genreId_VIDEO_PLAYERS,"(10, 30]",20.0,0.14,0.33,0.02,0.03,0.04,0.06,1.4,20.0,15.68,2.51,6.91,15.42,16.12,16.52,18.42,20.0,0.7,0.47,0.0,0.0,1.0,1.0,1.0,20.0,0.85,0.37,0.0,1.0,1.0,1.0,1.0
genreId_VIDEO_PLAYERS,"(30, 100]",98.0,0.91,0.85,0.01,0.06,0.72,1.62,3.26,98.0,11.09,4.32,2.4,8.52,10.82,15.42,22.33,98.0,0.32,0.47,0.0,0.0,0.0,1.0,1.0,98.0,0.26,0.44,0.0,0.0,0.0,0.75,1.0
genreId_VIDEO_PLAYERS,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_VIDEO_PLAYERS,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_PRODUCTIVITY,"[0, 10]",76.0,0.67,0.79,0.01,0.06,0.09,1.4,2.57,76.0,13.33,3.84,6.91,10.82,13.47,16.12,20.72,76.0,0.45,0.5,0.0,0.0,0.0,1.0,1.0,76.0,0.16,0.37,0.0,0.0,0.0,0.0,1.0
genreId_PRODUCTIVITY,"(10, 30]",77.0,0.8,0.82,0.01,0.05,0.7,1.4,2.95,77.0,12.17,3.7,2.4,9.21,11.51,13.82,22.33,77.0,0.36,0.48,0.0,0.0,0.0,1.0,1.0,77.0,0.16,0.37,0.0,0.0,0.0,0.0,1.0
genreId_PRODUCTIVITY,"(30, 100]",69.0,0.77,1.05,0.01,0.05,0.08,1.4,5.02,69.0,12.4,3.55,1.79,9.21,11.51,15.42,20.72,69.0,0.33,0.47,0.0,0.0,0.0,1.0,1.0,69.0,0.25,0.43,0.0,0.0,0.0,0.0,1.0
genreId_PRODUCTIVITY,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_PRODUCTIVITY,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_WEATHER,"[0, 10]",59.0,0.76,0.73,0.01,0.06,0.72,1.39,2.78,59.0,9.74,3.76,2.4,6.91,9.21,13.82,15.42,59.0,0.29,0.46,0.0,0.0,0.0,1.0,1.0,59.0,0.37,0.49,0.0,0.0,0.0,1.0,1.0
genreId_WEATHER,"(10, 30]",49.0,0.7,0.75,0.01,0.06,0.7,1.11,2.64,49.0,9.75,3.59,2.4,6.91,9.21,13.12,16.12,49.0,0.29,0.46,0.0,0.0,0.0,1.0,1.0,49.0,0.33,0.47,0.0,0.0,0.0,1.0,1.0
genreId_WEATHER,"(30, 100]",96.0,0.43,0.71,0.01,0.03,0.07,0.25,2.49,96.0,12.07,3.22,2.4,10.82,11.51,13.82,17.73,96.0,0.49,0.5,0.0,0.0,0.0,1.0,1.0,96.0,0.57,0.5,0.0,0.0,1.0,1.0,1.0
genreId_WEATHER,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_WEATHER,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_ARCADE,"[0, 10]",97.0,0.42,0.62,0.01,0.04,0.06,0.72,2.4,97.0,14.44,3.22,6.22,13.12,15.42,16.12,20.03,97.0,0.64,0.48,0.0,0.0,1.0,1.0,1.0,97.0,0.68,0.47,0.0,0.0,1.0,1.0,1.0
genreId_GAME_ARCADE,"(10, 30]",38.0,0.56,0.66,0.01,0.06,0.08,1.12,1.8,38.0,13.63,3.35,6.91,10.82,13.82,16.12,18.42,38.0,0.71,0.46,0.0,0.0,1.0,1.0,1.0,38.0,0.66,0.48,0.0,0.0,1.0,1.0,1.0
genreId_GAME_ARCADE,"(30, 100]",93.0,0.53,0.7,0.01,0.05,0.08,0.95,2.95,93.0,13.93,3.69,2.4,11.51,15.42,16.12,20.72,93.0,0.67,0.47,0.0,0.0,1.0,1.0,1.0,93.0,0.62,0.49,0.0,0.0,1.0,1.0,1.0
genreId_GAME_ARCADE,"(100, 500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_ARCADE,"(500, 1500]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_CASINO,"[0, 10]",0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,
genreId_GAME_CASINO,"(10, 30]",11.0,0.04,0.02,0.01,0.03,0.03,0.06,0.08,11.0,14.05,1.07,13.12,13.47,13.82,13.82,16.12,11.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,11.0,0.73,0.47,0.0,0.5,1.0,1.0,1.0
genreId_GAME_CASINO,"(30, 100]",105.0,0.33,0.6,0.01,0.04,0.07,0.09,3.58,105.0,12.26,3.69,2.4,10.82,13.82,13.82,17.73,105.0,0.75,0.43,0.0,1.0,1.0,1.0,1.0,105.0,0.62,0.49,0.0,0.0,1.0,1.0,1.0
